2025-05-31 18:12:50,485 [INFO] [SERVER] Offering temperature service...
2025-05-31 18:12:51,490 [INFO] [SERVER] Sent: Timestamp=1, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:47,862 [INFO] [SERVER] Sent: Timestamp=13642, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:48,874 [INFO] [SERVER] Sent: Timestamp=13643, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:49,890 [INFO] [SERVER] Sent: Timestamp=13644, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:50,906 [INFO] [SERVER] Sent: Timestamp=13645, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:51,924 [INFO] [SERVER] Sent: Timestamp=13646, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:52,937 [INFO] [SERVER] Sent: Timestamp=13647, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:53,954 [INFO] [SERVER] Sent: Timestamp=13648, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:54,967 [INFO] [SERVER] Sent: Timestamp=13649, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:55,984 [INFO] [SERVER] Sent: Timestamp=13650, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:57,000 [INFO] [SERVER] Sent: Timestamp=13651, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:58,016 [INFO] [SERVER] Sent: Timestamp=13652, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:17:59,032 [INFO] [SERVER] Sent: Timestamp=13653, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:00,046 [INFO] [SERVER] Sent: Timestamp=13654, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:01,062 [INFO] [SERVER] Sent: Timestamp=13655, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:02,077 [INFO] [SERVER] Sent: Timestamp=13656, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:03,092 [INFO] [SERVER] Sent: Timestamp=13657, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:04,108 [INFO] [SERVER] Sent: Timestamp=13658, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:05,121 [INFO] [SERVER] Sent: Timestamp=13659, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:06,134 [INFO] [SERVER] Sent: Timestamp=13660, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:07,149 [INFO] [SERVER] Sent: Timestamp=13661, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:08,166 [INFO] [SERVER] Sent: Timestamp=13662, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:09,182 [INFO] [SERVER] Sent: Timestamp=13663, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:10,197 [INFO] [SERVER] Sent: Timestamp=13664, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:11,210 [INFO] [SERVER] Sent: Timestamp=13665, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:12,221 [INFO] [SERVER] Sent: Timestamp=13666, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:13,234 [INFO] [SERVER] Sent: Timestamp=13667, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:14,236 [INFO] [SERVER] Sent: Timestamp=13668, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:15,252 [INFO] [SERVER] Sent: Timestamp=13669, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:16,268 [INFO] [SERVER] Sent: Timestamp=13670, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:17,283 [INFO] [SERVER] Sent: Timestamp=13671, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:18,298 [INFO] [SERVER] Sent: Timestamp=13672, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:19,314 [INFO] [SERVER] Sent: Timestamp=13673, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:20,330 [INFO] [SERVER] Sent: Timestamp=13674, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:21,347 [INFO] [SERVER] Sent: Timestamp=13675, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:22,362 [INFO] [SERVER] Sent: Timestamp=13676, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:23,376 [INFO] [SERVER] Sent: Timestamp=13677, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:24,393 [INFO] [SERVER] Sent: Timestamp=13678, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:25,409 [INFO] [SERVER] Sent: Timestamp=13679, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:26,426 [INFO] [SERVER] Sent: Timestamp=13680, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:27,430 [INFO] [SERVER] Sent: Timestamp=13681, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:28,446 [INFO] [SERVER] Sent: Timestamp=13682, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:29,460 [INFO] [SERVER] Sent: Timestamp=13683, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:30,470 [INFO] [SERVER] Sent: Timestamp=13684, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:31,487 [INFO] [SERVER] Sent: Timestamp=13685, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:32,491 [INFO] [SERVER] Sent: Timestamp=13686, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:33,507 [INFO] [SERVER] Sent: Timestamp=13687, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:34,523 [INFO] [SERVER] Sent: Timestamp=13688, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:35,538 [INFO] [SERVER] Sent: Timestamp=13689, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:36,554 [INFO] [SERVER] Sent: Timestamp=13690, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:37,571 [INFO] [SERVER] Sent: Timestamp=13691, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:38,587 [INFO] [SERVER] Sent: Timestamp=13692, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:39,603 [INFO] [SERVER] Sent: Timestamp=13693, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:40,619 [INFO] [SERVER] Sent: Timestamp=13694, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:41,634 [INFO] [SERVER] Sent: Timestamp=13695, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:42,650 [INFO] [SERVER] Sent: Timestamp=13696, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:43,667 [INFO] [SERVER] Sent: Timestamp=13697, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:44,681 [INFO] [SERVER] Sent: Timestamp=13698, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:45,698 [INFO] [SERVER] Sent: Timestamp=13699, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:46,713 [INFO] [SERVER] Sent: Timestamp=13700, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:47,728 [INFO] [SERVER] Sent: Timestamp=13701, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:48,746 [INFO] [SERVER] Sent: Timestamp=13702, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:49,761 [INFO] [SERVER] Sent: Timestamp=13703, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:50,778 [INFO] [SERVER] Sent: Timestamp=13704, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:51,795 [INFO] [SERVER] Sent: Timestamp=13705, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:52,811 [INFO] [SERVER] Sent: Timestamp=13706, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:53,828 [INFO] [SERVER] Sent: Timestamp=13707, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:54,843 [INFO] [SERVER] Sent: Timestamp=13708, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:55,856 [INFO] [SERVER] Sent: Timestamp=13709, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:56,871 [INFO] [SERVER] Sent: Timestamp=13710, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:57,888 [INFO] [SERVER] Sent: Timestamp=13711, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:58,903 [INFO] [SERVER] Sent: Timestamp=13712, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:18:59,919 [INFO] [SERVER] Sent: Timestamp=13713, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:00,933 [INFO] [SERVER] Sent: Timestamp=13714, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:01,936 [INFO] [SERVER] Sent: Timestamp=13715, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:02,951 [INFO] [SERVER] Sent: Timestamp=13716, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:03,968 [INFO] [SERVER] Sent: Timestamp=13717, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:04,983 [INFO] [SERVER] Sent: Timestamp=13718, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:06,000 [INFO] [SERVER] Sent: Timestamp=13719, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:07,015 [INFO] [SERVER] Sent: Timestamp=13720, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:08,032 [INFO] [SERVER] Sent: Timestamp=13721, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:09,047 [INFO] [SERVER] Sent: Timestamp=13722, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:10,058 [INFO] [SERVER] Sent: Timestamp=13723, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:11,072 [INFO] [SERVER] Sent: Timestamp=13724, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:12,074 [INFO] [SERVER] Sent: Timestamp=13725, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:13,076 [INFO] [SERVER] Sent: Timestamp=13726, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:14,089 [INFO] [SERVER] Sent: Timestamp=13727, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:15,105 [INFO] [SERVER] Sent: Timestamp=13728, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:16,107 [INFO] [SERVER] Sent: Timestamp=13729, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:17,123 [INFO] [SERVER] Sent: Timestamp=13730, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:18,140 [INFO] [SERVER] Sent: Timestamp=13731, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:19,154 [INFO] [SERVER] Sent: Timestamp=13732, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:20,155 [INFO] [SERVER] Sent: Timestamp=13733, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:21,156 [INFO] [SERVER] Sent: Timestamp=13734, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:22,173 [INFO] [SERVER] Sent: Timestamp=13735, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:23,175 [INFO] [SERVER] Sent: Timestamp=13736, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:24,176 [INFO] [SERVER] Sent: Timestamp=13737, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:25,190 [INFO] [SERVER] Sent: Timestamp=13738, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:26,205 [INFO] [SERVER] Sent: Timestamp=13739, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:27,222 [INFO] [SERVER] Sent: Timestamp=13740, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:28,238 [INFO] [SERVER] Sent: Timestamp=13741, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:29,241 [INFO] [SERVER] Sent: Timestamp=13742, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:30,255 [INFO] [SERVER] Sent: Timestamp=13743, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:31,271 [INFO] [SERVER] Sent: Timestamp=13744, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:32,272 [INFO] [SERVER] Sent: Timestamp=13745, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:33,274 [INFO] [SERVER] Sent: Timestamp=13746, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:34,289 [INFO] [SERVER] Sent: Timestamp=13747, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:35,301 [INFO] [SERVER] Sent: Timestamp=13748, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:36,317 [INFO] [SERVER] Sent: Timestamp=13749, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:37,333 [INFO] [SERVER] Sent: Timestamp=13750, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:38,347 [INFO] [SERVER] Sent: Timestamp=13751, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:39,349 [INFO] [SERVER] Sent: Timestamp=13752, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:40,365 [INFO] [SERVER] Sent: Timestamp=13753, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:41,378 [INFO] [SERVER] Sent: Timestamp=13754, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:42,391 [INFO] [SERVER] Sent: Timestamp=13755, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:43,404 [INFO] [SERVER] Sent: Timestamp=13756, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:44,420 [INFO] [SERVER] Sent: Timestamp=13757, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:45,435 [INFO] [SERVER] Sent: Timestamp=13758, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:46,443 [INFO] [SERVER] Sent: Timestamp=13759, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:47,455 [INFO] [SERVER] Sent: Timestamp=13760, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:48,470 [INFO] [SERVER] Sent: Timestamp=13761, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:49,485 [INFO] [SERVER] Sent: Timestamp=13762, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:50,492 [INFO] [SERVER] Sent: Timestamp=13763, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:51,508 [INFO] [SERVER] Sent: Timestamp=13764, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:52,510 [INFO] [SERVER] Sent: Timestamp=13765, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:53,522 [INFO] [SERVER] Sent: Timestamp=13766, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:54,536 [INFO] [SERVER] Sent: Timestamp=13767, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:55,549 [INFO] [SERVER] Sent: Timestamp=13768, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:56,564 [INFO] [SERVER] Sent: Timestamp=13769, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:57,580 [INFO] [SERVER] Sent: Timestamp=13770, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:58,594 [INFO] [SERVER] Sent: Timestamp=13771, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:19:59,598 [INFO] [SERVER] Sent: Timestamp=13772, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:00,613 [INFO] [SERVER] Sent: Timestamp=13773, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:01,615 [INFO] [SERVER] Sent: Timestamp=13774, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:02,631 [INFO] [SERVER] Sent: Timestamp=13775, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:03,647 [INFO] [SERVER] Sent: Timestamp=13776, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:04,663 [INFO] [SERVER] Sent: Timestamp=13777, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:05,679 [INFO] [SERVER] Sent: Timestamp=13778, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:06,694 [INFO] [SERVER] Sent: Timestamp=13779, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:07,709 [INFO] [SERVER] Sent: Timestamp=13780, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:08,724 [INFO] [SERVER] Sent: Timestamp=13781, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:09,740 [INFO] [SERVER] Sent: Timestamp=13782, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:10,755 [INFO] [SERVER] Sent: Timestamp=13783, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:11,762 [INFO] [SERVER] Sent: Timestamp=13784, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:12,778 [INFO] [SERVER] Sent: Timestamp=13785, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:13,787 [INFO] [SERVER] Sent: Timestamp=13786, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:14,800 [INFO] [SERVER] Sent: Timestamp=13787, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:15,802 [INFO] [SERVER] Sent: Timestamp=13788, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:16,811 [INFO] [SERVER] Sent: Timestamp=13789, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:17,828 [INFO] [SERVER] Sent: Timestamp=13790, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:18,845 [INFO] [SERVER] Sent: Timestamp=13791, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:19,859 [INFO] [SERVER] Sent: Timestamp=13792, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:20,873 [INFO] [SERVER] Sent: Timestamp=13793, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:21,885 [INFO] [SERVER] Sent: Timestamp=13794, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:22,902 [INFO] [SERVER] Sent: Timestamp=13795, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:23,904 [INFO] [SERVER] Sent: Timestamp=13796, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:24,919 [INFO] [SERVER] Sent: Timestamp=13797, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:25,937 [INFO] [SERVER] Sent: Timestamp=13798, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:26,952 [INFO] [SERVER] Sent: Timestamp=13799, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:27,969 [INFO] [SERVER] Sent: Timestamp=13800, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:28,984 [INFO] [SERVER] Sent: Timestamp=13801, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:30,000 [INFO] [SERVER] Sent: Timestamp=13802, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:31,015 [INFO] [SERVER] Sent: Timestamp=13803, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:32,032 [INFO] [SERVER] Sent: Timestamp=13804, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:33,046 [INFO] [SERVER] Sent: Timestamp=13805, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:34,063 [INFO] [SERVER] Sent: Timestamp=13806, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:35,080 [INFO] [SERVER] Sent: Timestamp=13807, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:36,097 [INFO] [SERVER] Sent: Timestamp=13808, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:37,100 [INFO] [SERVER] Sent: Timestamp=13809, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:38,115 [INFO] [SERVER] Sent: Timestamp=13810, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:39,128 [INFO] [SERVER] Sent: Timestamp=13811, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:40,143 [INFO] [SERVER] Sent: Timestamp=13812, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:41,158 [INFO] [SERVER] Sent: Timestamp=13813, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:42,172 [INFO] [SERVER] Sent: Timestamp=13814, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:43,189 [INFO] [SERVER] Sent: Timestamp=13815, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:44,191 [INFO] [SERVER] Sent: Timestamp=13816, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:45,206 [INFO] [SERVER] Sent: Timestamp=13817, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:46,222 [INFO] [SERVER] Sent: Timestamp=13818, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:47,234 [INFO] [SERVER] Sent: Timestamp=13819, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:48,251 [INFO] [SERVER] Sent: Timestamp=13820, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:49,266 [INFO] [SERVER] Sent: Timestamp=13821, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:50,281 [INFO] [SERVER] Sent: Timestamp=13822, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:51,295 [INFO] [SERVER] Sent: Timestamp=13823, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:52,309 [INFO] [SERVER] Sent: Timestamp=13824, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:53,312 [INFO] [SERVER] Sent: Timestamp=13825, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:54,328 [INFO] [SERVER] Sent: Timestamp=13826, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:55,343 [INFO] [SERVER] Sent: Timestamp=13827, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:56,344 [INFO] [SERVER] Sent: Timestamp=13828, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:57,359 [INFO] [SERVER] Sent: Timestamp=13829, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:58,360 [INFO] [SERVER] Sent: Timestamp=13830, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:20:59,375 [INFO] [SERVER] Sent: Timestamp=13831, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:00,388 [INFO] [SERVER] Sent: Timestamp=13832, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:01,401 [INFO] [SERVER] Sent: Timestamp=13833, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:02,418 [INFO] [SERVER] Sent: Timestamp=13834, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:03,430 [INFO] [SERVER] Sent: Timestamp=13835, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:04,443 [INFO] [SERVER] Sent: Timestamp=13836, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:05,454 [INFO] [SERVER] Sent: Timestamp=13837, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:06,468 [INFO] [SERVER] Sent: Timestamp=13838, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:07,483 [INFO] [SERVER] Sent: Timestamp=13839, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:08,499 [INFO] [SERVER] Sent: Timestamp=13840, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:09,517 [INFO] [SERVER] Sent: Timestamp=13841, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:10,531 [INFO] [SERVER] Sent: Timestamp=13842, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:11,545 [INFO] [SERVER] Sent: Timestamp=13843, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:12,561 [INFO] [SERVER] Sent: Timestamp=13844, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:13,576 [INFO] [SERVER] Sent: Timestamp=13845, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:14,594 [INFO] [SERVER] Sent: Timestamp=13846, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:15,608 [INFO] [SERVER] Sent: Timestamp=13847, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:16,610 [INFO] [SERVER] Sent: Timestamp=13848, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:17,626 [INFO] [SERVER] Sent: Timestamp=13849, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:18,639 [INFO] [SERVER] Sent: Timestamp=13850, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:19,656 [INFO] [SERVER] Sent: Timestamp=13851, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:20,670 [INFO] [SERVER] Sent: Timestamp=13852, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:21,674 [INFO] [SERVER] Sent: Timestamp=13853, Measurements=[20.0, 21.0, 22.0, 23.0]
2025-06-02 18:21:22,689 [INFO] [SERVER] Sent: Timestamp=13854, Measurements=[20.0, 21.0, 22.0, 23.0]
